id_venda,id_cliente,data_venda,categoria,valor_venda,quantidade,desconto,devolvido,pago,forma_pagamento,cidade_entrega,obs
6786,1418.0,2025-09-09 00:00:00,Acessórios,91.68,2.0,0.0,False,False,dinheiro,sp,ok
3686,46.0,2023-01-24 00:00:00,Eletrônicos,772.65,1.0,0.0,False,True,boleto,Fortaleza,
2878,1050.0,2024-12-28 00:00:00,Brinquedos,209.95,3.0,0.0,False,True,cartao,bh,
4484,375.0,2023-04-15 00:00:00,Informática,2198.23,3.0,0.0,False,True,boleto,  RJ ,telefone inválido
912,507.0,2023-12-23 00:00:00,Eletrônicos,974.63,1.0,0.0,False,True,cartao,SAO PAULO,
1147,984.0,2022-11-29 00:00:00,Escritório,177.49,1.0,0.0,False,True,dinheiro,Interior ,
3659,234.0,2024-05-16 00:00:00,Escritório,179.05,1.0,0.0,False,True,Cartão ,bh,
3797,656.0,2023-03-24 00:00:00,Eletrônicos,2197.27,4.0,0.0,False,True,boleto, fortaleza ,telefone inválido
919,1341.0,2022-10-23 00:00:00,Acessórios,83.54,2.0,0.0,False,True,boleto,  SÃO PAULO,ok
2221,714.0,2024-01-12 00:00:00,Brinquedos,288.69,4.0,0.0,False,True,,SJC,telefone inválido
1400,,2022-02-25 00:00:00,Eletrônicos,729.31,1.0,0.0,False,True,pix,rio de janiero,ok
6941,177.0,2025-02-13 00:00:00,Escritório,310.38,2.0,0.0,False,True,Cartão ,rio d ejaneiro,cliente reclamou
5883,1296.0,2023-07-23 00:00:00,Eletrônicos,1363.63,2.0,0.0,False,True,dinheiro,porto alegre,cliente reclamou
3010,669.0,2022-03-24 00:00:00,Escritório,188.56,1.0,0.0,False,True,Cartão ,SAO PAULO CENTRO,Entrega atrasada
6167,421.0,2025-08-14 00:00:00,Eletrônicos,2084.99,3.0,0.0,False,True,pix,campinas,
2210,649.0,2023-06-17 00:00:00,Móveis,1218.03,1.0,0.0,False,True,dinheiro,SP,ok
2836,1296.0,2025-02-12 00:00:00, Escritóri o,145.79,1.0,0.0,False,False,pix,FORTAELZA,
4578,1090.0,2023-06-01 00:00:00,Alimentos,75.03,3.0,0.0,False,True,,BH,
285,329.0,2023-02-30,Móveis,129971.4,1.0,0.0,False,True,dinheiro,BH,
4865,1.0,2022-03-14 00:00:00,Informática,2395.06,3.0,0.0,False,True,dinheiro,SJC,telefone inválido
6762,524.0,2022-06-15 00:00:00,Alimentos,30.99,,0.0,False,True,Cartão ,SAO JOSE DOS CAMPOS,ok
5893,609.0,2025-07-29 00:00:00,Móveis,2356.05,2.0,0.0,False,True,cartao,são paulo,Entrega atrasada
1910,102.0,2024-03-10 00:00:00,Brinquedos,230.87,4.0,0.0,False,True,pix,RJ,Entrega atrasada
5866,1324.0,2022-02-10 00:00:00,Eletrônicos,696.63,1.0,0.0,True,True,cartao,bh,Entrega atrasada
5947,,2024-08-03 00:00:00,Móveis,188216.95,2.0,0.0,False,True,dinheiro,brasília,
6605,1140.0,2025-07-21 00:00:00,Alimentos,162.06,7.0,0.0,False,True,Cartão ,sao paulo,Entrega atrasada
827,139.0,2022-08-05 00:00:00,Eletrônicos,533.79,1.0,0.0,False,True,,Sao Paulo Centro,ok
4821,844.0,2025-08-02 00:00:00,  MÓVEIS ,3538.01,2.0,0.0,False,True,cartao,Campinas,
5926,240.0,2025-10-10 00:00:00,Informática,2642.95,3.0,0.0,False,True,Cartão ,BH,Entrega atrasada
450,427.0,2022-02-15 00:00:00,Móveis,1292.1,1.0,0.0,False,True,Cartão ,Niterói,cliente reclamou
1367,880.0,2022-10-12 00:00:00,Escritório,315.04,2.0,0.0,False,True,dinheiro,BH ,cliente reclamou
3455,733.0,2023-06-17 00:00:00,Alimentos,43.11,3.0,0.3,False,True,boleto,BH,Entrega atrasada
1526,971.0,2024-09-30 00:00:00,,1153.09,1.0,0.0,False,True,Cartão ,  SP ,telefone inválido
4883,1347.0,2024-07-05 00:00:00,Informática,563.85,1.0,0.0,False,True,cartao,SAO PAULO,cliente reclamou
6945,928.0,2024-02-13 00:00:00,Escritório,220.85,2.0,0.0,False,True,Cartão ,SAO PAULO ,
4140,63.0,2022-07-22 00:00:00,Acessórios,191.28,,0.0,False,True,Cartão ,BH,
1606,784.0,2024-07-24 00:00:00,,594.67,4.0,0.0,False,True,,Porto Alegre,
4677,935.0,2022-12-22 00:00:00,Eletrônicos,770.85,1.0,0.0,False,False,dinheiro,SAO PAULO CENTRO,
5454,198.0,2025-03-30 00:00:00,Brinquedos,311.01,4.0,0.0,False,True,Cartão ,,
4933,761.0,2025-08-03 00:00:00,Brinquedos,104.33,1.0,0.0,False,True,boleto,SALVADRO,Entrega atrasada
4226,90.0,2022-05-10 00:00:00,Informática,1281.23,1.0,0.0,False,True,pix,MANAUS,
1105,280.0,2023-05-24 00:00:00,Informática,647.54,1.0,0.15,False,True,Cartão ,rio de janeiro,
6311,262.0,2022-10-06 00:00:00,,849.57,1.0,0.0,False,True,,Niteroi,ok
707,147.0,2029-12-25 00:00:00,Eletrônicos,1442.57,2.0,0.0,True,True,cartao,  RIO DE JANEIRO ,
5734,38.0,2022-04-19 00:00:00,Acessórios,51.62,1.0,0.0,False,True,,Sao Jose dos Campos,
4526,467.0,2022-04-21 00:00:00,Informática,562.81,1.0,0.0,False,True,pix,sãopaulo,Entrega atrasada
3386,226.0,2022-07-15 00:00:00,Móveis,1882.76,2.0,0.0,False,True,cartao,intreior,
2068,1187.0,2025-09-17 00:00:00,Eletrônicos,839.73,1.0,0.0,False,True,dinheiro,,ok
1938,357.0,2022-04-07 00:00:00,Alimentos,86.71,4.0,0.0,False,True,Cartão , SÃO PAULO  ,
3193,921.0,2025-07-16 00:00:00,Eletrônicos,620.77,1.0,0.0,False,False,cartao,CURITIBA  ,
3108,807.0,2023-10-12 00:00:00,Informática,1093.47,2.0,0.0,True,True,Cartão ,POA,ok
77,1240.0,2023-03-28 00:00:00,Eletrônicos,1403.35,3.0,0.0,False,True,pix,BH,
1336,697.0,2023-01-31 00:00:00,Acessórios,61.0,1.0,0.0,False,True,dinheiro,Sao Jose dos Campos,telefone inválido
2871,407.0,2023-09-25 00:00:00,Escritório,237.19,1.0,0.05,False,True,,Interior,ok
6193,951.0,2023-07-05 00:00:00,Informática,1248.16,1.0,0.0,False,True,dinheiro,RJ,
1258,227.0,2023-02-25 00:00:00,Informática,0.0,1.0,0.3,False,True,,iVla Velha,cliente reclamou
6692,287.0,2024-07-03 00:00:00,Informática,1651.14,2.0,0.1,False,True,,  curitiba  ,
4099,647.0,2022-05-27 00:00:00,Eletrônicos,1982.27,3.0,0.0,False,True,,Brasília,ok
2252,785.0,2023-02-05 00:00:00,Brinquedos,125.28,3.0,0.0,False,True,dinheiro,Recife,
3115,87.0,2022-07-23 00:00:00,Eletrônicos,668.53,1.0,0.0,False,True,cartao,CAMPINAS  ,
4054,176.0,2023-12-14 00:00:00,Eletrônicos,742.21,1.0,0.0,False,True,dinheiro,INTERIOR,ok
3676,,2022-01-20 00:00:00,Eletrônicos,526.9,1.0,0.0,False,True,cartao,SAO PAULO CENTRO,
3571,868.0,2022-07-05 00:00:00,Escritório,215.81,1.0,0.05,False,True,pix,  SÃOPAULO  ,
236,,2024-03-21 00:00:00,Informática,914.67,1.0,0.0,False,True,Cartão ,zona sul,
5447,673.0,2029-12-25 00:00:00,Eletrônicos,2386.98,3.0,0.1,False,True,cartao,,
5975,115.0,2029-12-25 00:00:00,Escritório,245.71,,0.0,False,True,dinheiro,Manaus,
1611,735.0,2022-12-18 00:00:00,Escritório,427.26,2.0,0.0,False,True,cartao, são paulo  ,telefone inválido
6340,593.0,2024-11-15 00:00:00,Informática,4120.6,4.0,0.0,False,True,Cartão ,Belo Horizonte,cliente reclamou
5843,974.0,2025-06-13 00:00:00,Eletrônicos,633.96,1.0,0.0,False,True,,SAO JOSE DOS CAMPOS,cliente reclamou
2773,607.0,2022-03-13 00:00:00,Eletrônicos,942.02,,0.0,False,True,boleto,Salvador,
3186,1289.0,2022-11-04 00:00:00,Eletrônicos,1065.01,1.0,0.0,False,False,boleto,Sao Paulo Centro,Entrega atrasada
5815,286.0,2024-06-28 00:00:00,Eletrônicos,1018.67,1.0,0.0,False,True,boleto,Curitiba,cliente reclamou
3498,931.0,2022-09-06 00:00:00,Escritório,0.0,1.0,0.0,False,True,pix,Salvador,
2896,729.0,2022-07-02 00:00:00,Escritório,197.27,1.0,0.0,False,True,cartao,SÃOAPULO,cliente reclamou
5630,307.0,2023-08-12 00:00:00,Acessórios,124.07,4.0,0.0,False,True,boleto,RECIFE,ok
2319,758.0,2025-09-03 00:00:00,Acessórios,43.85,1.0,0.0,False,True,Cartão ,CURITIBA,Entrega atrasada
3706,1446.0,2023-06-02 00:00:00,Eletrônicos,2491.35,3.0,0.0,False,True,Cartão , SJC,ok
546,,2025-05-03 00:00:00,Informática,1107.52,1.0,0.0,False,True,boleto,BH,Entrega atrasada
5918,290.0,2025-05-12 00:00:00,Escritório,249.14,2.0,0.0,False,True,boleto,Rio,ok
1108,147.0,2022-05-03 00:00:00,Eletrônicos,906.77,1.0,0.0,False,True,cartao,Vila Velha,
6869,288.0,2022-12-27 00:00:00,Informática,1036.95,1.0,0.0,False,True,Cartão ,CURITIBA,
4324,183.0,2022-12-22 00:00:00,Eletrônicos,408.69,1.0,0.0,False,True,dinheiro,Campinas,Entrega atrasada
6031,706.0,2023-09-29 00:00:00,Eletrônicos,1144.41,2.0,0.3,False,True,,BH,
2480,602.0,2022-07-04 00:00:00,Eletrônicos,596.55,1.0,0.0,False,True,,CAMPINAS,Entrega atrasada
4146,344.0,2035-01-01 00:00:00,Acessórios,39.38,1.0,0.05,False,True,cartao,  SAO PAULO,
6329,558.0,2022-07-17 00:00:00,Informática,1258.79,2.0,0.0,False,False,Cartão ,sao paulo,Entrega atrasada
6913,281.0,2024-07-17 00:00:00,Eletrônicos,857.0,1.0,0.0,False,True,,manaus,Entrega atrasada
4475,140.0,2025-10-24 00:00:00,Eletrônicos,547.09,1.0,0.0,False,True,boleto,BRASÍLIA,
3644,782.0,2023-11-03 00:00:00,Alimentos,76.38,3.0,0.0,False,True,,rj,ok
3792,1143.0,2023-06-11 00:00:00,Alimentos,76.24,3.0,0.0,False,True,dinheiro,niteroi,
248,377.0,2023-06-18 00:00:00,Acessórios,37.35,1.0,0.0,False,True,cartao,POA,Entrega atrasada
4756,760.0,2024-07-08 00:00:00,Escritório,579.82,,0.0,False,True,boleto,sp,Entrega atrasada
4012,846.0,2023-06-18 00:00:00,Móveis,4278.87,2.0,0.0,False,True,,Recife,Entrega atrasada
6964,1149.0,2022-07-03 00:00:00,Escritório,158.98,1.0,0.0,False,True,cartao,rio de janeiro,
969,1148.0,2022-07-10 00:00:00,Escritório,369.44,2.0,0.0,False,True,,s p  ,telefone inválido
5657,716.0,2023-07-20 00:00:00,Eletrônicos,345.55,1.0,0.0,False,True,dinheiro, MANAUS,
3813,293.0,2023-10-21 00:00:00,Informática,990.05,1.0,0.0,False,False,Cartão ,NTIEROI,
2106,74.0,2023-10-07 00:00:00,Informática,3011.16,3.0,0.0,False,True,Cartão ,CTBA,Entrega atrasada
4189,1302.0,2024-05-11 00:00:00,Informática,915.56,1.0,0.0,False,True,cartao,Interior,Entrega atrasada
4163,698.0,2024-05-16 00:00:00,Escritório,169.55,1.0,0.0,False,True,cartao,CTBA,ok
6929,842.0,2024-04-14 00:00:00,Informática,666.98,1.0,0.15,False,True,boleto,sjc,ok
754,1274.0,2023-07-15 00:00:00,Informática,839.62,1.0,0.0,False,True,Cartão ,sao jose dos campos,Entrega atrasada
1074,224.0,2024-05-30 00:00:00,Informática,701.01,1.0,0.0,False,True,cartao,poa  ,telefone inválido
983,4.0,2022-01-20 00:00:00,,66.36,2.0,0.0,False,True,Cartão ,BH,
5726,1192.0,2023-01-24 00:00:00,Informática,1046.09,1.0,0.0,False,True,pix,Curitiba,Entrega atrasada
975,1364.0,2025-01-03 00:00:00,Escritório,195.04,1.0,0.0,False,True,boleto,Sao Jose dos Campos,Entrega atrasada
1517,728.0,2023-12-18 00:00:00,Acessórios,73.82,1.0,0.0,False,True,boleto,zona sul,ok
3843,630.0,2023-03-10 00:00:00,Eletrônicos,572.88,1.0,0.0,False,True,pix,BH,
3432,120.0,2023-04-12 00:00:00,Alimentos,188.03,5.0,0.0,False,True,,SaoP aulo Centro,
531,789.0,2022-10-24 00:00:00,Eletrônicos,2299.79,3.0,0.0,False,True,cartao,Recife ,cliente reclamou
3200,447.0,2022-09-03 00:00:00,Informática,1813.6,2.0,0.0,False,True,dinheiro,NITERÓI ,
4859,933.0,2024-12-10 00:00:00,Brinquedos,46.73,1.0,0.15,False,True,,BH,cliente reclamou
2764,899.0,2025-03-15 00:00:00,Móveis,2823.2,3.0,0.0,False,True,dinheiro,,Entrega atrasada
5095,653.0,2023-12-15 00:00:00,Eletrônicos,955.89,1.0,0.0,False,True,cartao,  rio de janeiro,telefone inválido
44,1372.0,2022-03-30 00:00:00,Móveis,2186.19,1.0,0.0,False,True,boleto,brasilai,
5924,216.0,2022-11-05 00:00:00,,1254.89,2.0,0.0,False,True,boleto,Sao Paulo,telefone inválido
2498,1046.0,2022-01-15 00:00:00,Acessórios,37.52,1.0,0.0,False,True,Cartão , manaus ,cliente reclamou
5804,393.0,2024-11-30 00:00:00,Acessórios,43.82,1.0,0.0,False,True,dinheiro,RIO,cliente reclamou
5789,611.0,2022-10-02 00:00:00,Acessórios,96.34,2.0,0.0,False,True,cartao,SALVADOR,Entrega atrasada
1693,539.0,2024-11-19 00:00:00,Escritório,247.65,1.0,0.0,False,True,,RIO DE JANEIRO,telefone inválido
3930,675.0,2022-07-02 00:00:00,Informática,918.65,1.0,0.0,False,True,boleto,,ok
6347,745.0,2025-03-22 00:00:00,Informática,356.25,1.0,0.15,False,True,pix,rio de janiero,
5995,182.0,2023-12-23 00:00:00,Eletrônicos,870.65,1.0,0.0,False,True,cartao,belo horizonte,ok
2116,497.0,2023-02-11 00:00:00,Eletrônicos,986.72,3.0,0.3,False,True,,rio de janeiro,
2580,720.0,2022-03-23 00:00:00,Alimentos,91.51,3.0,0.0,False,True,dinheiro,SP,Entrega atrasada
5109,785.0,2023-08-16 00:00:00,Acessórios,96.1,2.0,0.0,False,True,boleto,GOIANIA,cliente reclamou
774,1189.0,2025-03-03 00:00:00,Brinquedos,204.84,3.0,0.0,False,True,cartao,,cliente reclamou
3812,400.0,2022-02-05 00:00:00,Brinquedos,182.61,3.0,0.0,False,False,cartao,Sao Paulo Centro,cliente reclamou
4941,48.0,2023-03-08 00:00:00,Brinquedos,187.84,4.0,0.3,False,True,cartao,Vila Velha,
4919,823.0,2025-09-17 00:00:00,Eletrônicos,628.6,1.0,0.0,False,True,cartao,Sao Paulo,ok
896,191.0,2024-02-09 00:00:00,Informática,858.61,1.0,0.0,False,True,dinheiro,Rio,telefone inválido
6724,101.0,2023-12-08 00:00:00,Móveis,1141.54,1.0,0.3,False,True,Cartão ,BH,
5156,316.0,2024-08-14 00:00:00,Eletrônicos,698.9,1.0,0.0,False,True,boleto,brasília,Entrega atrasada
6287,,2022-06-01 00:00:00,Eletrônicos,689.32,1.0,0.0,False,True,,Brasília,Entrega atrasada
94,1246.0,2024-08-01 00:00:00,Brinquedos,263.25,4.0,0.0,False,True,boleto,SãoPaulo,telefone inválido
1302,1107.0,2024-12-28 00:00:00,Informática,1123.06,1.0,0.0,False,True,dinheiro,,ok
3094,1201.0,2024-12-24 00:00:00,Escritório,671.8,3.0,0.0,False,True,,RECIFE,ok
582,396.0,2024-03-22 00:00:00,Acessórios,128.39,2.0,0.0,False,True,pix,  Recife ,
4142,1324.0,2024-04-20 00:00:00,Informática,942.49,1.0,0.0,False,True,,,telefone inválido
1815,996.0,2022-04-08 00:00:00,Brinquedos,223.58,5.0,0.0,False,True,boleto,Sao Jose dos Campos,cliente reclamou
2213,936.0,2023-09-26 00:00:00,Acessórios,26.5,1.0,0.0,False,True,,POA,cliente reclamou
3873,947.0,2022-02-14 00:00:00,Escritório,98.96,1.0,0.0,False,True,boleto,POA,cliente reclamou
4590,1131.0,2023-04-13 00:00:00,Alimentos,68.42,3.0,0.0,False,True,boleto,Goiania,
5776,45.0,2025-02-13 00:00:00,Informática,814.92,2.0,0.0,False,False,dinheiro, Roi,Entrega atrasada
4323,836.0,2022-03-29 00:00:00,Informática,1620.87,2.0,0.15,False,True,dinheiro, campinas,cliente reclamou
875,588.0,2024-01-31 00:00:00,Escritório,367.97,2.0,0.0,False,True,Cartão ,VILA VELHA,
5172,1047.0,2022-02-24 00:00:00,Informática,1223.2,1.0,0.0,False,True,dinheiro,Sao Paulo,ok
218,185.0,2024-07-29 00:00:00,Informática,994.08,1.0,0.0,False,True,Cartão ,RIO DE JANEIRO,ok
213,277.0,2022-02-11 00:00:00,Eletrônicos,1460.69,2.0,0.0,False,True,dinheiro,SAO JOSE DOS CAMPOS,
861,358.0,2022-01-19 00:00:00,Informática,1748.42,2.0,0.0,False,True,cartao,POA,Entrega atrasada
858,904.0,2024-01-06 00:00:00,Alimentos,116.69,5.0,0.0,False,True,pix,bh,telefone inválido
1673,278.0,2022-09-05 00:00:00,Brinquedos,119.05,2.0,0.0,False,True,pix,ctba ,telefone inválido
5384,488.0,2024-07-22 00:00:00,Escritório,0.0,3.0,0.0,False,True,dinheiro,Sao Paulo,ok
4187,457.0,2024-09-29 00:00:00,Acessórios,41.76,1.0,0.0,False,True,cartao,são paulo,Entrega atrasada
2316,1092.0,2025-02-01 00:00:00,Eletrônicos,503.95,1.0,0.0,False,True,dinheiro, curitiba  ,
2605,7.0,2022-03-06 00:00:00,Eletrônicos,1169.78,2.0,0.0,False,True,dinheiro,,ok
2724,425.0,2025-09-25 00:00:00,Eletrônicos,595.68,1.0,0.0,False,True,pix,porto alegre,
1199,,2022-03-05 00:00:00,Móveis,1142.66,1.0,0.0,False,True,dinheiro,RJ,cliente reclamou
4320,967.0,2022-12-23 00:00:00,Escritório,262.47,1.0,0.0,False,True,pix,SAO PAULO CENTRO,
4963,332.0,2023-10-27 00:00:00,Eletrônicos,811.73,1.0,0.0,False,True,dinheiro,Fortaleaz,
4967,784.0,2023-06-12 00:00:00,Eletrônicos,2228.84,3.0,0.0,False,True,pix,CURITIBA,telefone inválido
5849,109.0,2024-06-13 00:00:00,Escritório,142.62,1.0,0.0,False,True,pix,sãopaulo,
2105,370.0,2024-08-17 00:00:00,Móveis,1138.26,1.0,0.0,False,True,,NITERÓI,cliente reclamou
3506,800.0,2024-03-19 00:00:00,Brinquedos,56.36,1.0,0.0,False,True,Cartão ,SAO JOSE DOS CAMPOS,Entrega atrasada
5698,845.0,2024-01-20 00:00:00,Escritório,419.56,2.0,0.0,False,True,dinheiro,fortaleza ,cliente reclamou
4661,624.0,2022-04-22 00:00:00,Escritório,182.9,1.0,0.0,False,True,,  ,
4073,257.0,2022-04-12 00:00:00,Alimentos,77.16,4.0,0.0,False,True,cartao,BH,
2266,309.0,2024-11-13 00:00:00,Escritório,464.95,2.0,0.0,False,True,cartao,RIO DE JANEIRO,Entrega atrasada
5829,993.0,2023-02-08 00:00:00,Acessórios,81.32,2.0,0.0,False,True,dinheiro,Goiania,ok
785,221.0,2024-12-14 00:00:00,Eletrônicos,1055.59,,0.0,False,True,cartao,  curitiba,
630,477.0,2022-10-02 00:00:00,Eletrônicos,401.9,1.0,0.0,False,True,pix,rio de janeiro,cliente reclamou
5024,110.0,2022-10-16 00:00:00,Informática,1810.83,2.0,0.0,False,True,,são paulo,cliente reclamou
3336,41.0,2022-02-01 00:00:00,Acessórios,84.86,2.0,0.0,False,True,pix,SãoPaulo,telefone inválido
3339,11.0,2023-03-14 00:00:00,Eletrônicos,2797.68,5.0,0.1,False,True,boleto, Goiania,cliente reclamou
4564,1431.0,2024-10-22 00:00:00,Escritório,219.02,2.0,0.1,False,True,,GOIANIA,cliente reclamou
4782,,2023-12-05 00:00:00,Eletrônicos,4164.25,3.0,0.0,False,True,cartao,port oalegre,
4184,1250.0,2024-05-13 00:00:00,Escritório,218.8,1.0,0.0,False,True,cartao,belo horizonte,cliente reclamou
2013,985.0,2025-05-11 00:00:00,Acessórios,85.55,3.0,0.0,False,True,pix,Manaus,ok
1541,512.0,2022-01-03 00:00:00,Alimentos,0.0,4.0,0.0,False,True,pix,sp ,
3138,683.0,2022-05-15 00:00:00,Escritório,136.17,1.0,0.3,False,True,pix,Sao Paluo,cliente reclamou
2627,626.0,2024-03-26 00:00:00,Acessórios,38.64,,0.0,False,True,,são paulo,Entrega atrasada
6590,270.0,2024-03-14 00:00:00,Escritório,0.0,1.0,0.0,False,True,dinheiro,brasília,telefone inválido
4808,894.0,2022-12-25 00:00:00,Escritório,792.48,4.0,0.0,False,True,dinheiro,Recife,
1396,1067.0,2025-05-07 00:00:00,Informática,0.0,2.0,0.0,False,False,pix,sjc,
5909,775.0,2025-08-27 00:00:00,Eletrônicos,-853.2,1.0,0.0,False,True,cartao,  sao pauloc entro,cliente reclamou
1124,612.0,2022-01-19 00:00:00,Eletrônicos,650.05,1.0,0.05,False,True,boleto,RECIFE,
2160,286.0,2024-09-03 00:00:00,Acessórios,58.85,1.0,0.0,False,True,cartao,PORTO ALEGRE,ok
6363,895.0,2024-11-02 00:00:00,,925.66,1.0,0.0,False,True,,SaoPaulo,
3908,,2022-03-09 00:00:00,Escritório,260.43,1.0,0.0,False,True,,Zona Sul,cliente reclamou
2422,776.0,2022-03-12 00:00:00,Alimentos,43.66,2.0,0.0,False,True,dinheiro,sp,
4487,629.0,2022-10-26 00:00:00,Informática,4601.08,3.0,0.0,False,True,pix,rj,cliente reclamou
5389,140.0,2025-11-01 00:00:00,Informática,917.16,1.0,0.0,False,True,Cartão ,Riod e Janeiro,telefone inválido
6314,1087.0,2025-10-13 00:00:00,Escritório,894.18,5.0,0.0,False,True,cartao,campinas,Entrega atrasada
3488,1064.0,2023-06-01 00:00:00,Informática,2048.0,2.0,0.0,False,True,Cartão ,  Sao Paulo Cetnro  ,Entrega atrasada
6653,451.0,2022-04-19 00:00:00,Eletrônicos,523.13,1.0,0.0,False,True,, bh,
1378,27.0,2024-04-17 00:00:00,Acessórios,42.19,1.0,0.0,True,True,cartao,sao paulo,ok
2574,1324.0,2024-01-24 00:00:00,Eletrônicos,576.8,1.0,0.0,False,True,boleto,Rio de Janeiro,Entrega atrasada
944,354.0,2023-03-03 00:00:00,Acessórios,177.67,4.0,0.0,False,True,dinheiro,CURITIBA,Entrega atrasada
5774,97.0,2022-04-07 00:00:00,Escritório,488.88,3.0,0.0,False,True,Cartão ,,
5287,490.0,2025-08-03 00:00:00,Móveis,3083.33,2.0,0.0,False,True,dinheiro,são paulo,ok
4981,820.0,2022-10-26 00:00:00,Alimentos,45.19,3.0,0.0,False,True,Cartão ,NITEROI,Entrega atrasada
3289,1443.0,2023-12-19 00:00:00,Móveis,1485.99,1.0,0.0,False,True,dinheiro,  RIO,
6923,752.0,2022-06-14 00:00:00,Acessórios,120.84,2.0,0.0,False,True,boleto,  Sao Paulo Centro,Entrega atrasada
5361,253.0,2024-10-16 00:00:00,Escritório,638.1,3.0,0.0,False,False,boleto,Porto Alegre,
3407,904.0,2023-03-25 00:00:00,Acessórios,58.71,1.0,0.05,False,True,,Interior,
3312,595.0,2024-03-13 00:00:00,Acessórios,30.97,1.0,0.15,False,True,boleto,,
4753,723.0,2024-08-30 00:00:00,Brinquedos,168.53,3.0,0.0,False,True,cartao,Fortaleza,
3466,901.0,2022-12-08 00:00:00,Eletrônicos,913.07,1.0,0.1,False,True,pix,Campinas,telefone inválido
6745,72.0,2023-08-23 00:00:00,Eletrônicos,1092.21,1.0,0.0,False,True,cartao,sao paulo,
6148,162.0,2023-12-17 00:00:00,Escritório,272.52,1.0,0.0,False,True,pix,SP ,
6573,384.0,2022-05-31 00:00:00,Acessórios,70.3,1.0,0.0,False,True,,Campinas,
1202,705.0,2022-01-07 00:00:00,Brinquedos,143.16,2.0,0.0,False,True,,Salvador,Entrega atrasada
4646,385.0,2022-05-31 00:00:00,Brinquedos,140.63,2.0,0.0,False,True,Cartão ,sp,
2728,161.0,2023-07-10 00:00:00,Eletrônicos,863.35,2.0,0.0,False,True,,sjc,Entrega atrasada
1717,677.0,2022-10-07 00:00:00,Acessórios,40.99,1.0,0.0,False,True,pix,recife,
4176,1357.0,2022-11-04 00:00:00,Alimentos,77.11,4.0,0.0,False,True,Cartão ,curiitba,
6294,284.0,2022-09-12 00:00:00,Escritório,176.34,1.0,0.0,False,True,,rj,ok
4986,1468.0,2022-06-14 00:00:00,Alimentos,64.04,3.0,0.0,False,True,cartao,belo horizonte,
89,340.0,2024-12-19 00:00:00,Escritório,441.4,2.0,0.0,False,True,,Niteroi,ok
4955,238.0,2025-05-18 00:00:00,Informática,1353.35,1.0,0.0,False,True,dinheiro,campinas,ok
237,961.0,2024-07-22 00:00:00,Escritório,199.2,1.0,0.0,False,True,,,
3703,1151.0,2024-06-27 00:00:00,Eletrônicos,814.54,1.0,0.0,False,True,dinheiro,RIO DE JANEIRO,
2452,596.0,2022-05-23 00:00:00,Escritório,375.75,2.0,0.05,False,True,dinheiro,   ,telefone inválido
2931,19.0,2025-06-29 00:00:00,Brinquedos,241.04,3.0,0.0,False,True,boleto,SP,ok
3232,1111.0,2024-12-12 00:00:00,,200.36,1.0,0.05,False,True,dinheiro,Sao Paulo,
3092,860.0,2023-09-25 00:00:00,Escritório,195.65,1.0,0.0,False,True,cartao,SAO PAULO,
4059,1415.0,2025-06-20 00:00:00,Acessórios,33.58,1.0,0.1,True,True,boleto,porto alegre  ,cliente reclamou
6489,1431.0,2024-01-30 00:00:00,Escritório,208.69,1.0,0.0,False,True,,frotaleza,telefone inválido
6774,374.0,2024-08-18 00:00:00,Escritório,122.02,1.0,0.0,False,True,Cartão ,SÃO PAULO,Entrega atrasada
6078,1485.0,2023-02-28 00:00:00,Eletrônicos,845.65,1.0,0.0,False,True,cartao,VILA VELHA,cliente reclamou
3926,241.0,2024-06-05 00:00:00,Acessórios,0.0,3.0,0.0,False,True,boleto,  brasília,
3754,1185.0,2024-05-19 00:00:00,Eletrônicos,2581.54,3.0,0.0,False,True,dinheiro,,telefone inválido
6278,197.0,2022-06-10 00:00:00,Eletrônicos,1829.24,2.0,0.0,False,True,Cartão ,SAO PAULO CENTRO,
312,557.0,2029-12-25 00:00:00,Escritório,363.49,2.0,0.0,False,True,boleto, Zona Sul  ,ok
1936,1492.0,2022-08-16 00:00:00,Alimentos,107.79,4.0,0.0,False,True,dinheiro,Sao Jose dos Campos,cliente reclamou
5994,844.0,2022-06-13 00:00:00,Alimentos,75.46,3.0,0.0,False,True,,Sao Jose dos Campos,ok
189,1332.0,2022-03-02 00:00:00,Informática,1090.02,1.0,0.0,False,True,Cartão ,niterói  ,Entrega atrasada
6364,632.0,2025-02-16 00:00:00,Alimentos,70.34,3.0,0.0,False,True,cartao,  CAMPINAS ,Entrega atrasada
899,107.0,2024-07-03 00:00:00,Escritório,28239.28,1.0,0.0,False,True,boleto,Porto Alegre,
199,1147.0,2023-06-24 00:00:00,Eletrônicos,894.01,1.0,0.0,False,False,boleto,POA,telefone inválido
6427,110.0,2023-02-01 00:00:00,Eletrônicos,471.64,1.0,0.15,False,True,dinheiro,Goiania,Entrega atrasada
5107,184.0,2024-06-12 00:00:00,Informática,1005.33,1.0,0.0,False,True,cartao,  Zona Sul  ,ok
